observation,state,year,dmargin,demwin,dwinnext,bin
6136,38,1994,0.312122703,1,1,26
6137,38,1996,13.48037124,1,0,32
6138,38,1998,-9.970745444,0,0,21
6139,38,2000,-6.5,0,0,22
6140,38,2004,-19.62,0,0,16
6141,38,2006,-10.38,0,0,20
6142,38,1946,-48.73268902,0,0,1
6143,38,1948,-33.73244703,0,0,9
6144,38,1950,-32.2938323,0,0,9
6145,38,1954,-19.52459514,0,0,16
6146,38,1956,-20.98772526,0,0,15
6147,38,1958,-13.24616969,0,0,19
6148,38,1960,-25.02631843,0,0,13
6149,38,1962,-33.45625401,0,0,9
6150,38,1964,-28.27464044,0,0,11
6151,38,1968,-41.34947956,0,0,5
6152,38,1970,-35.95331907,0,0,8
6153,38,1974,-28.52962315,0,0,11
6154,38,1976,-25.54726601,0,0,13
6155,38,1986,-49.10750389,0,0,1
6156,38,1988,-47.95719385,0,0,2
6157,38,1990,-32.25076199,0,0,9
6158,38,1994,-39.430511,0,0,6
6159,38,1996,-21.90568447,0,0,15
6160,38,1998,-41.07193947,0,0,5
6161,38,2000,-33.9,0,0,9
6162,38,2004,-30.22,0,0,10
6163,38,2006,-17.7,0,0,17
6164,38,1946,-32.44311512,0,0,9
6165,38,1948,-28.95761728,0,0,11
6166,38,1950,-25.50046444,0,0,13
6167,38,1954,-13.06222975,0,0,19
6168,38,1956,-17.11581945,0,0,17
6169,38,1958,-12.07157671,0,0,19
6170,38,1960,-13.36580515,0,0,19
6171,38,1964,-15.99670649,0,0,18
6172,38,1968,-34.41719711,0,0,8
6173,38,1970,-18.03795695,0,0,16
6174,38,1974,-4.225432873,0,1,23
6175,38,1976,2.230018377,1,1,27
6176,38,1978,19.2861,1,1,35
6177,38,1980,21.14226,1,0,36
6178,38,1984,-45.21721303,0,0,3
6179,38,1986,-47.28685617,0,0,2
6180,38,1996,-44.47357953,0,0,3
6181,38,2000,-43.04,0,1,4
6182,38,2004,20.56,1,1,36
6183,38,2006,29.06,1,1,40
6184,38,1946,-38.05295229,0,0,6
6185,38,1948,-27.37391889,0,0,12
6186,38,1950,-27.30380297,0,0,12
6187,38,1954,-11.85331345,0,0,20
6188,38,1956,-19.73110437,0,0,16
6189,38,1958,-12.64627874,0,0,19
6190,38,1960,-24.63447154,0,0,13
6191,38,1964,-25.22304058,0,0,13
6192,38,1968,-27.42203176,0,0,12
6193,38,1970,-22.49875665,0,0,14
6194,38,1974,-44.17951107,0,1,3
6195,38,1976,18.91149282,1,1,35
6196,38,1978,14.17654,1,1,33
6197,38,1980,36.90832,1,1,44
6198,38,1984,26.04186833,1,1,39
6199,38,1986,26.00890398,1,1,39
6200,38,1988,25.60735643,1,0,38
6201,38,1990,-2.891755104,0,0,24
6202,38,1994,9.642636776,1,1,30
6203,38,1996,15.62045217,1,1,33
6204,38,1998,35.38552523,1,1,43
6205,38,2000,38.82,1,0,45
6206,38,2004,-25.52,0,0,13
6207,38,2006,-15.68,0,0,18
6208,38,1946,-38.19460273,0,0,6
6209,38,1948,-27.40046978,0,0,12
6210,38,1950,-25.52044392,0,0,13
6211,38,1954,2.065703273,1,0,27
6212,38,1956,-7.63926208,0,1,22
6213,38,1958,2.934098244,1,0,27
6214,38,1960,-6.433919072,0,0,22
6215,38,1962,-13.65757883,0,1,19
6216,38,1964,1.656734943,1,0,26
6217,38,1966,-3.328153491,0,0,24
6218,38,1968,-16.97316468,0,0,17
6219,38,1970,-9.877824783,0,0,21
6220,38,1974,-3.873547912,0,0,24
6221,38,1976,-41.1937356,0,0,5
6222,38,1986,-45.7698971,0,0,3
6223,38,1996,-26.70381963,0,0,12
6224,38,1998,-39.0514195,0,0,6
6225,38,2000,-46.54,0,0,2
6226,38,2006,-31.26,0,0,10
6227,38,1946,4.940664768,1,1,28
6228,38,1948,17.55070686,1,1,34
6229,38,1950,16.64533317,1,0,34
6230,38,1954,-12.55823374,0,0,19
6231,38,1956,-25.95150769,0,0,13
6232,38,1958,-29.71191406,0,0,11
6233,38,1960,-35.53013504,0,1,8
6234,38,1964,48.84796143,1,1,50
6235,38,1966,31.73386753,1,1,41
6236,38,1968,41.89897776,1,1,46
6237,38,1978,44.28372,1,1,48
6238,38,1980,44.6422,1,1,48
6239,38,1990,31.18736744,1,1,41
6240,38,1994,6.184265018,1,1,29
6241,38,1996,7.789996266,1,1,29
6242,38,1946,-3.924632072,0,1,24
6243,38,1948,7.387980819,1,1,29
6244,38,1950,4.391765594,1,1,28
6245,38,1954,22.11489379,1,1,37
6246,38,1956,13.68512213,1,1,32
6247,38,1958,18.29015017,1,1,35
6248,38,1960,13.24720085,1,1,32
6249,38,1962,19.16741133,1,1,35
6250,38,1964,31.68934286,1,1,41
6251,38,1968,25.60824156,1,1,38
6252,38,1970,38.75590265,1,1,45
6253,38,1974,39.89369869,1,1,45
6254,38,1976,18.80927086,1,1,35
6255,38,1978,5.8062,1,1,28
6256,38,1980,36.89908,1,0,44
6257,38,1984,-31.30306005,0,0,10
6258,38,1994,-2.567705512,0,0,24
6259,38,1996,-1.361441612,0,0,25
6260,38,1998,-26.77705288,0,0,12
6261,38,1946,-31.78398609,0,0,10
6262,38,1948,-20.80098689,0,0,15
6263,38,1950,-18.97577345,0,0,16
6264,38,1954,-3.754386306,0,0,24
6265,38,1956,-13.87947798,0,0,19
6266,38,1958,-13.96706402,0,0,19
6267,38,1960,-14.69892561,0,0,18
6268,38,1962,-14.9890691,0,0,18
6269,38,1964,-13.94017637,0,0,19
6270,38,1968,-16.05846882,0,0,17
6271,38,1970,-16.21024311,0,1,17
6272,38,1974,31.87877238,1,1,41
6273,38,1976,11.49334013,1,1,31
6274,38,1978,43.17104,1,1,47
6275,38,1980,40.09236,1,1,46
6276,38,1988,44.81160641,1,1,48
6277,38,1946,-5.721399188,0,1,23
6278,38,1948,8.648732305,1,0,30
6279,38,1950,-3.532838821,0,0,24
6280,38,1954,-23.73875082,0,0,14
6281,38,1956,-32.18921125,0,0,9
6282,38,1958,-22.28904963,0,0,14
6283,38,1960,-25.6179601,0,0,13
6284,38,1964,-9.779438376,0,0,21
6285,38,1968,-23.41593802,0,0,14
6286,38,1970,-15.84202349,0,0,18
6287,38,1974,-5.479463935,0,1,23
6288,38,1976,13.08847964,1,0,32
6289,38,1978,-8.55536,0,0,21
6290,38,1980,-48.98172,0,0,1
6291,38,1984,-3.259766102,0,0,24
6292,38,1986,-10.9569937,0,0,20
6293,38,1988,-24.74083602,0,0,13
6294,38,1946,13.60102892,1,1,32
6295,38,1948,30.81232011,1,1,41
6296,38,1950,18.15489531,1,0,35
6297,38,1954,-4.070258141,0,0,23
6298,38,1956,-15.51194489,0,0,18
6299,38,1958,-7.655787468,0,0,22
6300,38,1960,-1.956096292,0,0,25
6301,38,1962,-2.790665627,0,1,24
6302,38,1964,1.525983214,1,1,26
6303,38,1966,10.53403318,1,1,31
6304,38,1968,23.11412096,1,1,37
6305,38,1970,35.23940444,1,1,43
6306,38,1972,37.56999969,1,1,44
6307,38,1974,17.25877821,1,0,34
6308,38,1976,-11.66450083,0,0,20
6309,38,1978,-28.06268,0,0,11
6310,38,1946,-17.68479347,0,0,17
6311,38,1948,-5.145028234,0,0,23
6312,38,1950,-4.861474037,0,0,23
6313,38,1954,6.914758682,1,1,29
6314,38,1956,2.643084526,1,1,27
6315,38,1958,17.74816215,1,1,34
6316,38,1960,16.12334251,1,1,34
6317,38,1962,12.83782721,1,1,32
6318,38,1964,40.68787992,1,1,46
6319,38,1966,29.03330028,1,1,40
6320,38,1968,27.29821205,1,1,39
6321,38,1970,41.58116877,1,1,46
6322,38,1974,-7.639837265,0,0,22
6323,38,1976,-13.57616186,0,1,19
6324,38,1978,4.17358,1,1,28
6325,38,1946,-9.195235372,0,1,21
6326,38,1948,10.75794697,1,0,31
6327,38,1950,-5.00575304,0,1,23
6328,38,1954,30.59692681,1,1,41
6329,38,1956,23.73675406,1,1,37
6330,38,1958,29.58409786,1,1,40
6331,38,1960,27.22432911,1,1,39
6332,38,1962,23.38685989,1,1,37
6333,38,1964,36.27535999,1,1,44
6334,38,1968,30.04941642,1,1,41
6335,38,1946,5.858871341,1,1,28
6336,38,1948,24.340415,1,1,38
6337,38,1950,14.14449215,1,0,33
6338,38,1954,-25.54593086,0,0,13
6339,38,1956,-32.08240271,0,0,9
6340,38,1958,-28.26398611,0,0,11
6341,38,1960,-18.15559566,0,0,16
6342,38,1964,-25.46765804,0,0,13
6343,38,1966,-35.35625041,0,0,8
6344,38,1968,-34.75241065,0,0,8
6345,38,1946,-27.71766484,0,0,12
6346,38,1948,-9.086048603,0,0,21
6347,38,1950,-13.94188404,0,1,19
6348,38,1956,15.50478637,1,1,33
6349,38,1958,34.57997739,1,1,43
6350,38,1946,-6.998646259,0,1,22
6351,38,1948,8.410000801,1,0,30
6352,38,1950,-5.720180273,0,0,23
6353,38,1956,-29.42370474,0,0,11
6354,38,1958,-27.24738121,0,0,12
6355,38,1946,-20.23620307,0,0,15
6356,38,1948,-0.617682146,0,0,25
6357,38,1950,-12.94593513,0,1,19
6358,38,1954,38.01438808,1,1,45
6359,38,1956,19.60505247,1,1,35
6360,38,1958,33.35957527,1,1,42
6361,38,1946,-27.53715217,0,0,12
6362,38,1948,-12.782529,0,0,19
6363,38,1946,25.66211224,1,1,38
6364,38,1948,45.31948566,1,1,48
6365,38,1946,15.80634415,1,1,33
6366,38,1948,38.47140074,1,1,45
6367,39,1946,14.05189633,1,1,33
6368,39,1948,24.03591573,1,1,38
6369,39,1950,26.30243301,1,1,39
6370,39,1952,9.837591648,1,1,30
6371,39,1954,18.25566292,1,1,35
6372,39,1956,11.54134274,1,1,31
6373,39,1958,25.704813,1,1,38
6374,39,1960,32.46202469,1,1,42
6375,39,1962,13.52963448,1,1,32
6376,39,1966,13.56955171,1,1,32
6377,39,1968,21.91367745,1,1,36
6378,39,1970,23.53643477,1,1,37
6379,39,1974,45.84441483,1,1,48
6380,39,1976,25.9858191,1,1,38
6381,39,1978,22.48446941,1,1,37
6382,39,1980,35.22508144,1,1,43
6383,39,1984,37.08919585,1,1,44
6384,39,1986,15.42307436,1,0,33
6385,39,1988,-11.26566827,0,0,20
6386,39,1990,-10.32042801,0,0,20
6387,39,1994,8.29590857,1,1,30
6388,39,1996,41.37494862,1,1,46
6389,39,1998,39.12796378,1,1,45
6390,39,2000,33.48,1,1,42
6391,39,2004,28.3,1,1,40
6392,39,2006,49.74,1,1,50
6393,39,1946,5.208861828,1,1,28
6394,39,1948,19.31162179,1,1,35
6395,39,1950,21.56002223,1,1,36
6396,39,1952,6.849861145,1,1,29
6397,39,1954,21.01771533,1,1,36
6398,39,1956,4.41839993,1,1,28
6399,39,1958,26.69956088,1,1,39
6400,39,1960,40.74923992,1,1,46
6401,39,1962,43.59796345,1,1,47
6402,39,1966,29.32453454,1,1,40
6403,39,1968,22.48476744,1,1,37
6404,39,1970,32.53894448,1,1,42
6405,39,1978,5.220258236,1,0,28
6406,39,1980,-10.61737239,0,0,20
6407,39,1984,-35.48429012,0,0,8
6408,39,1986,-43.6276406,0,0,4
6409,39,1988,-44.24649775,0,1,3
6410,39,1990,18.42782497,1,1,35
6411,39,1994,35.97072661,1,1,43
6412,39,1996,32.75263309,1,1,42
6413,39,1998,47.24935889,1,1,49
6414,40,1974,46.85688913,1,1,49
6415,40,1976,37.77559996,1,1,44
6416,40,1978,21.18958235,1,0,36
6417,40,1980,-3.304329515,0,0,24
6418,40,1984,-23.46900702,0,0,14
6419,40,1986,-4.084837437,0,0,23
6420,40,1988,-27.55253613,0,0,12
6421,40,1990,-31.02581799,0,0,10
6422,40,1994,-33.94252956,0,0,9
6423,40,2000,-25.64,0,0,13
6424,40,2006,-22.52,0,0,14
6425,40,1962,5.671024323,1,1,28
6426,40,1968,-15.16631842,0,0,18
6427,40,1970,-6.72083497,0,0,22
6428,40,1974,-13.06581795,0,0,19
6429,40,1976,-15.74307978,0,0,18
6430,40,1978,-14.63989913,0,0,18
6431,40,1980,-11.44097149,0,0,20
6432,40,1984,-25.37134886,0,0,13
6433,40,1986,-7.196798921,0,0,22
6434,40,1988,-6.10114634,0,0,22
6435,40,1998,-16.77682102,0,0,17
6436,40,2000,-16.48,0,0,17
6437,40,2004,-32.2,0,0,9
6438,40,2006,-25.36,0,0,13
6439,40,1968,34.48365331,1,1,43
6440,40,1974,23.63456786,1,1,37
6441,40,1980,20.34943402,1,1,36
6442,40,1984,17.8607583,1,1,34
6443,40,1986,36.86204851,1,1,44
6444,40,1988,8.141109347,1,1,30
6445,40,1990,16.11617804,1,1,34
6446,40,1994,-20.11995316,0,0,15
6447,40,1996,-21.55705094,0,0,15
6448,40,2000,-38.18,0,0,6
6449,40,2006,-25.76,0,0,13
6450,40,1968,22.34328985,1,1,37
6451,40,1974,26.50340497,1,1,39
6452,40,1976,47.10193872,1,0,49
6453,40,1978,-5.979463458,0,0,23
6454,40,1984,-28.77745926,0,1,11
6455,40,1986,4.116526246,1,1,28
6456,40,1988,4.300487041,1,1,28
6457,40,1990,22.95351326,1,0,37
6458,40,1994,-47.1272707,0,0,2
6459,40,1996,-43.14294159,0,0,4
6460,40,1998,-17.60175526,0,0,17
6461,40,2004,-41.32,0,0,5
6462,40,2006,-33.56,0,0,9
6463,40,1970,32.9072535,1,1,42
6464,40,1974,23.62499237,1,1,37
6465,40,1976,3.096541762,1,1,27
6466,40,1988,39.67951834,1,1,45
6467,40,1994,4.278448224,1,1,28
6468,40,1996,8.824723959,1,1,30
6469,40,1998,17.79369712,1,1,34
6470,40,2000,19.62,1,1,35
6471,40,2004,26.1,1,1,39
6472,40,2006,13.84,1,1,32
6473,40,1964,30.02171814,1,1,41
6474,40,1966,23.48120213,1,1,37
6475,40,1968,18.42265725,1,1,35
6476,40,1970,29.2283535,1,0,40
6477,40,1974,3.907164931,1,1,27
6478,40,1976,11.41638458,1,1,31
6479,40,1980,-3.555968404,0,1,24
6480,40,1984,21.13755047,1,1,36
6481,40,1994,27.6297003,1,1,39
6482,40,1996,39.38539326,1,1,45
6483,40,1998,46.80471718,1,1,49
6484,40,2000,46.82,1,1,49
6485,40,2004,34.1,1,1,43
6486,40,2006,30.66,1,1,41
6487,41,1946,-22.96350002,0,0,14
6488,41,1948,-7.083058357,0,0,22
6489,41,1950,-21.54784501,0,0,15
6490,41,1952,-36.91790104,0,0,7
6491,41,1954,-15.99293649,0,1,18
6492,41,1956,4.803666472,1,1,28
6493,41,1958,6.886684895,1,0,29
6494,41,1960,-9.695020318,0,0,21
6495,41,1962,-18.47959459,0,0,16
6496,41,1964,-15.09536505,0,0,18
6497,41,1968,-15.98557234,0,1,18
6498,41,1970,11.96099222,1,1,31
6499,41,1978,0.107562542,1,1,26
6500,41,1946,-47.35263884,0,0,2
6501,41,1948,-31.82169199,0,0,10
6502,41,1950,-20.59717178,0,0,15
6503,41,1952,-37.9281193,0,0,7
6504,41,1954,-27.87834108,0,0,12
6505,41,1956,-11.72161996,0,0,20
6506,41,1958,-11.17963791,0,0,20
6507,41,1960,-19.49561834,0,0,16
6508,41,1962,-22.95351028,0,0,14
6509,41,1964,-11.92266941,0,0,20
6510,41,1968,-18.69255006,0,1,16
6511,41,1970,4.516103864,1,0,28
6512,41,1974,-35.62984467,0,0,8
6513,41,1976,-39.72322047,0,0,6
6514,41,1978,-12.08589077,0,0,19
6515,41,1984,14.73015547,1,1,33
6516,41,1986,18.36271,1,1,35
6517,41,1988,43.47388,1,1,47
6518,41,1990,35.10715,1,1,43
6519,41,1992,42.26318896,1,1,47
6520,41,1994,23.20264876,1,0,37
6521,41,1996,-20.68235576,0,0,15
6522,41,2002,-7.9,0,1,22
6523,41,2004,7.5,1,1,29
6524,41,2006,40.38,1,1,46
6525,42,1950,-20.99066675,0,0,15
6526,42,1952,-31.83971345,0,0,10
6527,42,1954,-24.9209553,0,0,13
6528,42,1956,-44.29326355,0,0,3
6529,42,1958,-17.37406254,0,0,17
6530,42,1962,-10.05932689,0,0,20
6531,42,1964,-43.46635342,0,0,4
6532,42,1970,-35.74205935,0,0,8
6533,42,1974,-28.48289013,0,0,11
6534,42,1976,-16.7568475,0,0,17
6535,42,1978,-29.01839018,0,0,11
6536,42,1986,-37.75596619,0,0,7
6537,42,1994,-48.3351469,0,0,1
6538,42,1996,-32.48477876,0,0,9
6539,42,1998,-38.34199905,0,0,6
6540,42,2006,-24.62,0,0,13
6541,42,1950,-4.376876354,0,0,23
6542,42,1952,-37.89930344,0,0,7
6543,42,1954,-16.08791053,0,0,17
6544,42,1958,-35.54794192,0,0,8
6545,42,1962,-41.11892283,0,0,5
6546,42,1964,-9.353518486,0,0,21
6547,42,1970,-47.56427705,0,0,2
6548,42,1974,-41.7540282,0,0,5
6549,42,1976,-25.60563385,0,0,13
6550,42,1988,-12.46874332,0,0,19
6551,42,1996,-42.10977554,0,0,4
6552,42,1948,36.08210087,1,1,44
6553,42,1954,18.3524102,1,1,35
6554,42,1956,7.486328483,1,1,29
6555,42,1962,-2.153408527,0,0,24
6556,42,1964,-9.211575985,0,0,21
6557,42,1970,-5.735746026,0,0,23
6558,42,1974,5.236059427,1,1,28
6559,42,1976,36.36561632,1,1,44
6560,42,1980,22.17098176,1,1,37
6561,42,1984,4.876080155,1,1,28
6562,42,1986,7.87101686,1,1,29
6563,42,1988,14.78614807,1,1,33
6564,42,1990,13.67377937,1,1,32
6565,42,1994,-6.638285518,0,0,22
6566,42,1996,-13.74801397,0,0,19
6567,42,1998,-33.37906003,0,0,9
6568,42,2000,-29.7,0,0,11
6569,42,2004,-32.68,0,0,9
6570,42,2006,-31.38,0,0,10
6571,42,1948,28.58642042,1,1,40
6572,42,1990,37.80282736,1,1,44
6573,42,1994,-14.62090015,0,0,18
6574,42,1996,-16.71365201,0,0,17
6575,42,1998,-19.15680468,0,0,16
6576,42,2000,-33.1,0,1,9
6577,42,2004,11.46,1,1,31
6578,42,2006,32.9,1,1,42
6579,42,1956,49.01444614,1,1,50
6580,42,1962,22.23684192,1,1,37
6581,42,1964,19.53977048,1,1,35
6582,42,1966,25.99699199,1,1,38
6583,42,1968,6.551843882,1,1,29
6584,42,1970,41.10592902,1,1,46
6585,42,1978,15.95713,1,1,33
6586,42,1980,30.76379597,1,1,41
6587,42,1986,17.96067059,1,1,34
6588,42,1994,21.50897384,1,1,36
6589,42,1996,48.5403806,1,1,50
6590,42,2000,49.52,1,1,50
6591,42,2004,38.52,1,1,45
6592,42,2006,42.42,1,1,47
6593,42,1950,31.88500702,1,1,41
6594,42,1974,-13.33598793,0,0,19
6595,42,1978,-49.27335978,0,0,1
6596,42,1984,25.63003004,1,1,38
6597,42,1990,37.58911192,1,1,44
6598,42,1994,1.209846139,1,1,26
6599,42,1996,12.85186708,1,1,32
6600,42,1998,9.304460883,1,1,30
6601,42,2000,26.94,1,1,39
6602,42,2004,31.34,1,1,41
6603,42,2006,36.24,1,1,44
6604,42,1964,16.71830416,1,1,34
6605,42,1970,48.44616652,1,1,50
6606,42,1978,45.80554962,1,1,48
6607,42,1986,-44.61145401,0,0,3
6608,42,1990,-24.02561605,0,0,13
6609,42,1994,-21.56096697,0,0,15
6610,42,1996,-32.11911023,0,0,9
6611,42,2000,-41,0,0,5
6612,42,2006,-34.98,0,0,8
6613,42,1948,38.3005023,1,1,45
6614,42,1974,0.546655059,1,1,26
6615,42,1978,40.63063264,1,1,46
6616,42,1988,24.87587929,1,1,38
6617,42,1994,27.60350406,1,1,39
6618,42,1996,37.4109745,1,1,44
6619,42,2000,44.54,1,1,48
6620,42,2004,48.72,1,1,50
6621,42,2006,46.36,1,1,49
6622,42,1956,43.49449873,1,1,47
6623,42,1962,1.107984781,1,1,26
6624,42,1964,5.272513628,1,0,28
6625,42,1984,43.0924654,1,1,47
6626,42,1990,27.37805247,1,1,39
6627,42,1994,15.59400558,1,1,33
6628,42,1996,23.84088933,1,1,37
6629,43,1962,34.6681118,1,1,43
6630,43,1964,49.14879799,1,1,50
6631,43,1988,24.48114157,1,1,38
6632,43,1990,22.08488882,1,1,37
6633,43,1994,14.43104446,1,1,33
6634,43,1996,4.815983772,1,1,28
6635,43,1998,18.82423162,1,1,35
6636,43,2000,12.5,1,1,32
6637,43,2006,-38.42,0,0,6
6638,43,1960,39.79249001,1,1,45
6639,43,1962,37.58208752,1,1,44
6640,43,1964,25.37875473,1,1,38
6641,43,1978,40.18206596,1,1,46
6642,43,1980,39.73115087,1,1,45
6643,43,1986,16.2938267,1,1,34
6644,43,1990,11.13052368,1,1,31
6645,43,1994,14.07074928,1,1,33
6646,43,1996,6.63549304,1,1,29
6647,43,1998,17.66973138,1,1,34
6648,43,2006,-33.5,0,0,9
6649,43,1962,4.083684087,1,1,28
6650,43,1964,18.64912212,1,1,35
6651,43,1970,-21.18156254,0,0,15
6652,43,1976,-48.08416367,0,0,1
6653,43,2000,-47.22,0,0,2
6654,43,2006,-28.34,0,0,11
6655,43,1962,44.0100193,1,1,48
6656,43,1976,25.44291317,1,1,38
6657,43,1978,22.91872799,1,1,37
6658,43,1980,4.510378838,1,1,28
6659,43,1986,43.3168292,1,1,47
6660,43,1988,34.32729244,1,1,43
6661,43,1994,18.96216273,1,1,35
6662,43,1996,29.47286665,1,1,40
6663,43,1998,16.68170691,1,1,34
6664,43,2000,22.88,1,1,37
6665,43,2006,-31.66,0,0,10
6666,43,1954,-5.820068717,0,0,23
6667,43,1956,-11.23122275,0,0,20
6668,43,1958,-5.160617828,0,0,23
6669,43,1960,-14.64153826,0,0,18
6670,43,1962,-12.59772778,0,1,19
6671,43,1964,14.91354406,1,1,33
6672,43,1970,19.44441795,1,0,35
6673,43,1976,9.394279122,1,1,30
6674,43,1978,1.206919551,1,1,26
6675,43,1980,2.194032073,1,1,27
6676,43,1986,17.80253649,1,1,34
6677,43,1988,22.60521054,1,1,37
6678,43,1990,21.85085118,1,1,36
6679,43,1994,2.714860439,1,0,27
6680,43,1998,-12.32616603,0,0,19
6681,43,2000,-9.76,0,0,21
6682,43,2006,-26.88,0,0,12
6683,43,1976,32.51963258,1,1,42
6684,43,1978,30.20371199,1,1,41
6685,43,1980,41.75480604,1,1,46
6686,43,1986,-11.60171032,0,0,20
6687,43,1988,-35.28286219,0,0,8
6688,43,1990,-33.33067298,0,0,9
6689,43,1998,-47.03136384,0,0,2
6690,43,2006,-23.98,0,0,14
6691,43,1970,-29.61506844,0,0,11
6692,43,2006,-21.24,0,0,15
6693,43,1954,24.64425266,1,1,38
6694,43,1956,22.48377502,1,1,37
6695,43,1960,46.70573473,1,1,49
6696,43,1962,42.93478429,1,1,47
6697,43,1968,41.10508859,1,1,46
6698,43,1976,21.44104242,1,1,36
6699,43,1978,23.01956415,1,0,37
6700,43,1980,-3.505542874,0,0,24
6701,43,1986,-36.80278361,0,0,7
6702,43,2006,-34.56,0,0,8
6703,43,1962,32.53984451,1,1,42
6704,43,1970,28.98277938,1,1,40
6705,43,1978,26.56076849,1,1,39
6706,43,1986,23.04502428,1,1,37
6707,43,1990,15.47707617,1,1,33
6708,43,1994,-6.192719936,0,NA,22
6709,43,1998,27.33608484,1,1,39
6710,43,2000,19.78,1,1,35
6711,43,1962,26.59091949,1,1,39
6712,43,1980,20.34573853,1,1,36
6713,43,1986,44.64050829,1,1,48
6714,43,1990,33.55385959,1,1,42
6715,43,1994,16.5140152,1,1,34
6716,43,1996,14.83546197,1,1,33
6717,43,2006,-15.56,0,0,18
6718,43,1976,14.80796337,1,1,33
6719,43,1978,3.280130029,1,1,27
6720,43,1990,6.909811497,1,1,29
6721,43,1994,18.36533248,1,1,35
6722,43,1996,14.46045339,1,1,33
6723,43,2000,10.58,1,1,31
6724,43,1962,21.25214338,1,1,36
6725,43,1964,36.98557317,1,1,44
6726,43,1978,36.99793816,1,1,44
6727,43,1980,20.61732709,1,1,36
6728,43,1986,37.43266761,1,1,44
6729,43,1990,42.62061119,1,1,47
6730,43,1994,37.3495549,1,0,44
6731,43,1996,-16.73873663,0,0,17
6732,43,1998,-25.66896379,0,0,13
6733,43,2000,-27.04,0,0,12
6734,43,2006,-36.58,0,0,7
6735,43,1962,34.2592746,1,1,43
6736,43,1970,29.78466749,1,0,40
6737,43,1976,18.91386211,1,1,35
6738,43,1978,49.72450435,1,1,50
6739,43,1980,10.00010967,1,1,31
6740,43,1986,-29.85247076,0,1,11
6741,43,1988,4.929316044,1,1,28
6742,43,1990,12.9573375,1,1,32
6743,43,1994,-10.8397454,0,0,20
6744,43,1996,-34.57526565,0,0,8
6745,43,1998,-36.92598641,0,0,7
6746,43,2000,-36.94,0,0,7
6747,43,1962,40.70534408,1,1,46
6748,43,1976,22.8387475,1,1,37
6749,43,1978,44.89000738,1,1,48
6750,43,1980,13.53799403,1,1,32
6751,43,1986,-4.650688171,0,1,23
6752,43,1988,7.338351011,1,1,29
6753,43,1990,8.611550927,1,1,30
6754,43,1994,11.21650934,1,0,31
6755,43,1996,-3.4547925,0,0,24
6756,43,1998,-10.7855171,0,0,20
6757,43,2000,-19.42,0,0,16
6758,43,2006,-20.38,0,0,15
6759,43,1964,38.72138262,1,1,45
6760,43,1976,48.73411655,1,1,50
6761,43,1978,32.40629435,1,1,42
6762,43,1980,40.04587233,1,1,46
6763,43,1994,19.55426037,1,1,35
6764,43,1996,25.56604147,1,1,38
6765,43,1998,16.71493351,1,1,34
6766,43,1956,29.14103568,1,1,40
6767,43,1960,35.73588729,1,0,43
6768,43,1962,-7.659065723,0,1,22
6769,43,1964,11.33877039,1,1,31
6770,43,1968,47.03591764,1,1,49
6771,43,1976,15.57949781,1,1,33
6772,43,1978,40.01819789,1,1,46
6773,43,1986,31.38382733,1,1,41
6774,43,1994,14.22314942,1,1,33
6775,43,1996,43.03277731,1,1,47
6776,43,2000,38.72,1,1,45
6777,43,1978,36.24521494,1,1,44
6778,43,1994,7.319176197,1,1,29
6779,43,1996,4.274222255,1,1,28
6780,43,1998,8.292996883,1,1,30
6781,43,2000,24.92,1,1,38
6782,43,2006,18.1,1,1,35
6783,43,1946,48.22956324,1,1,50
6784,43,1950,4.91977632,1,1,28
6785,43,1954,29.79125082,1,1,40
6786,43,1962,17.61405468,1,1,34
6787,43,1964,9.973302484,1,0,30
6788,43,1994,49.08310771,1,1,50
6789,43,1962,34.17301476,1,1,43
6790,43,1976,9.271034598,1,1,30
6791,43,1978,6.477689743,1,1,29
6792,43,1986,-23.97134304,0,0,14
6793,43,1988,-35.41077673,0,0,8
6794,43,2006,-38.92,0,0,6
6795,43,1964,29.27747965,1,1,40
6796,43,1988,43.17705929,1,1,47
6797,43,1994,25.04342496,1,1,38
6798,43,1996,29.31456566,1,1,40
6799,43,1998,27.61030495,1,1,39
6800,43,1970,22.71376848,1,1,37
6801,43,1976,44.31003332,1,0,48
6802,43,1978,-14.09322321,0,0,18
6803,43,1986,-22.08592296,0,0,14
6804,43,1990,-49.69325066,0,0,1
6805,43,1960,19.13731396,1,1,35
6806,43,1962,7.093334198,1,1,29
6807,43,1964,16.20029211,1,1,34
6808,43,1968,24.70880449,1,1,38
6809,43,1970,11.2904191,1,1,31
6810,43,1976,0.139001012,1,0,26
6811,43,1978,-1.110228896,0,0,25
6812,43,1980,-2.725431323,0,0,24
6813,43,1986,-43.53376329,0,0,4
6814,43,1988,-36.06851101,0,0,7
6815,43,1990,-42.47479737,0,0,4
6816,43,1994,-49.94115233,0,0,1
6817,43,1998,-31.51277006,0,0,10
6818,43,2000,-25.08,0,0,13
6819,43,2006,10.7,1,0,31
6820,43,1980,39.7077471,1,1,45
6821,43,1988,30.96159101,1,1,41
6822,43,1990,26.98287964,1,0,39
6823,43,1994,-25.19929409,0,0,13
6824,43,1996,-25.47378838,0,0,13
6825,43,1998,-28.67503762,0,0,11
6826,43,2000,-20.92,0,0,15
6827,43,1976,27.32719183,1,1,39
